CI_NAME,CI_ID,STATUS,STATUSREASON,SYSTEMROLE,SERVER_FUNCTION,OWNED_BY,APP_SUPPORT,OS_SUPPORT,SA_DVC_ID,SA_SERVERNAME,SA_LOCALHOSTNAME,SA_PRIMARY_IP,SA_MANAGEMENT_IP,SA_OS_VERSION,SA_AGENT_VERSION,SA_AGENT_INTIAL_REG,SA_UNREACHABLEDAYS,STATE,SA_CUSTOMER,SA_FACILITY,PRIMARYCORE,SA_MESH,CERTOWNER,CERTVALIDDATE
TEST-SERVER-9258,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Chewbaca,Database Apps,Linux,1000001,TEST-SERVER-9258.els.com,TEST-SERVER-9258,32.177.10.244,216.246.211.20,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9259,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Clint Barton,Database Apps,Linux,1000001,TEST-SERVER-9259.els.com,TEST-SERVER-9259,45.167.243.244,18.151.58.148,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9260,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Bruce Baner,Database Apps,Linux,1000001,TEST-SERVER-9260.els.com,TEST-SERVER-9260,195.192.198.115,199.174.24.164,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9261,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Nick Fury,Database Apps,Linux,1000001,TEST-SERVER-9261.els.com,TEST-SERVER-9261,124.195.31.143,128.87.224.205,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,GREEN,SECURITY,01/01/2020
TEST-SERVER-9262,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Gomoraah,Database Apps,Linux,1000001,TEST-SERVER-9262.els.com,TEST-SERVER-9262,131.27.105.113,88.207.20.112,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9263,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Rocket,Database Apps,Linux,1000001,TEST-SERVER-9263.els.com,TEST-SERVER-9263,238.219.37.33,5.11.116.183,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,B-72,SECURITY,01/01/2020
TEST-SERVER-9264,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Anakin Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9264.els.com,TEST-SERVER-9264,167.117.241.204,78.123.47.173,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,GREEN,SECURITY,01/01/2020
TEST-SERVER-9265,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Bruce Baner,Database Apps,Linux,1000001,TEST-SERVER-9265.els.com,TEST-SERVER-9265,191.181.14.45,28.203.113.170,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9266,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Sam Wilson,Database Apps,Linux,1000001,TEST-SERVER-9266.els.com,TEST-SERVER-9266,15.98.166.178,125.150.220.41,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9267,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Nebula,Database Apps,Linux,1000001,TEST-SERVER-9267.els.com,TEST-SERVER-9267,127.165.168.76,124.133.100.105,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9268,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Luke Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9268.els.com,TEST-SERVER-9268,208.157.40.185,254.150.59.220,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,B-72,SECURITY,01/01/2020
TEST-SERVER-9269,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Nick Fury,Database Apps,Linux,1000001,TEST-SERVER-9269.els.com,TEST-SERVER-9269,42.46.178.143,125.218.187.53,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9270,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Morty,Database Apps,Linux,1000001,TEST-SERVER-9270.els.com,TEST-SERVER-9270,174.57.215.5,236.157.80.1,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9271,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Clint Barton,Database Apps,Linux,1000001,TEST-SERVER-9271.els.com,TEST-SERVER-9271,176.49.254.82,93.72.246.112,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9272,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Pepper Pots,Database Apps,Linux,1000001,TEST-SERVER-9272.els.com,TEST-SERVER-9272,62.27.240.235,206.9.2.248,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9273,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Pepper Pots,Database Apps,Linux,1000001,TEST-SERVER-9273.els.com,TEST-SERVER-9273,130.151.202.68,161.228.227.152,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9274,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Nick Fury,Database Apps,Linux,1000001,TEST-SERVER-9274.els.com,TEST-SERVER-9274,255.116.240.9,218.163.85.144,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9275,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Anakin Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9275.els.com,TEST-SERVER-9275,175.59.237.108,208.104.90.248,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9276,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Gomoraah,Database Apps,Linux,1000001,TEST-SERVER-9276.els.com,TEST-SERVER-9276,156.3.96.252,95.46.124.192,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,B-72,SECURITY,01/01/2020
TEST-SERVER-9277,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Rick,Database Apps,Linux,1000001,TEST-SERVER-9277.els.com,TEST-SERVER-9277,252.3.106.255,182.84.72.128,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,B-72,SECURITY,01/01/2020
TEST-SERVER-9278,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Thor,Database Apps,Linux,1000001,TEST-SERVER-9278.els.com,TEST-SERVER-9278,136.251.102.26,2.28.125.133,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9279,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Morty,Database Apps,Linux,1000001,TEST-SERVER-9279.els.com,TEST-SERVER-9279,192.57.83.204,97.197.235.141,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9280,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Morty,Database Apps,Linux,1000001,TEST-SERVER-9280.els.com,TEST-SERVER-9280,185.66.14.250,211.25.82.182,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,GREEN,SECURITY,01/01/2020
TEST-SERVER-9281,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Bruce Baner,Database Apps,Linux,1000001,TEST-SERVER-9281.els.com,TEST-SERVER-9281,115.14.178.252,80.215.140.216,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9282,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Groot,Database Apps,Linux,1000001,TEST-SERVER-9282.els.com,TEST-SERVER-9282,7.169.88.164,226.35.39.97,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9283,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Gomoraah,Database Apps,Linux,1000001,TEST-SERVER-9283.els.com,TEST-SERVER-9283,208.181.125.15,167.139.238.41,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,GREEN,SECURITY,01/01/2020
TEST-SERVER-9284,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Thor,Database Apps,Linux,1000001,TEST-SERVER-9284.els.com,TEST-SERVER-9284,216.113.64.184,85.211.58.2,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9285,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Bruce Baner,Database Apps,Linux,1000001,TEST-SERVER-9285.els.com,TEST-SERVER-9285,121.75.77.162,31.42.151.222,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,B-72,SECURITY,01/01/2020
TEST-SERVER-9286,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Sam Wilson,Database Apps,Linux,1000001,TEST-SERVER-9286.els.com,TEST-SERVER-9286,221.144.214.106,130.195.201.239,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9287,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Bruce Baner,Database Apps,Linux,1000001,TEST-SERVER-9287.els.com,TEST-SERVER-9287,62.148.9.115,90.161.55.235,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9288,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Nick Fury,Database Apps,Linux,1000001,TEST-SERVER-9288.els.com,TEST-SERVER-9288,177.147.25.4,217.237.33.192,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9289,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Chewbaca,Database Apps,Linux,1000001,TEST-SERVER-9289.els.com,TEST-SERVER-9289,119.55.48.100,173.187.178.62,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,B-72,SECURITY,01/01/2020
TEST-SERVER-9290,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Clint Barton,Database Apps,Linux,1000001,TEST-SERVER-9290.els.com,TEST-SERVER-9290,217.99.63.14,149.147.167.229,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9291,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Nebula,Database Apps,Linux,1000001,TEST-SERVER-9291.els.com,TEST-SERVER-9291,147.9.17.186,170.83.82.150,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,GREEN,SECURITY,01/01/2020
TEST-SERVER-9292,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Luke Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9292.els.com,TEST-SERVER-9292,163.220.196.113,32.44.98.212,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9293,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Chewbaca,Database Apps,Linux,1000001,TEST-SERVER-9293.els.com,TEST-SERVER-9293,214.88.36.255,123.247.77.210,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9294,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Anakin Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9294.els.com,TEST-SERVER-9294,97.241.173.208,160.179.50.89,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9295,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Thor,Database Apps,Linux,1000001,TEST-SERVER-9295.els.com,TEST-SERVER-9295,158.41.245.255,40.180.72.12,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9296,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Rick,Database Apps,Linux,1000001,TEST-SERVER-9296.els.com,TEST-SERVER-9296,240.87.42.136,120.228.164.250,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,GREEN,SECURITY,01/01/2020
TEST-SERVER-9297,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Luke Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9297.els.com,TEST-SERVER-9297,100.122.175.120,34.17.215.244,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9298,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Groot,Database Apps,Linux,1000001,TEST-SERVER-9298.els.com,TEST-SERVER-9298,110.133.255.172,48.178.198.200,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9299,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Anakin Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9299.els.com,TEST-SERVER-9299,26.43.100.154,181.104.197.122,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9300,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Bruce Baner,Database Apps,Linux,1000001,TEST-SERVER-9300.els.com,TEST-SERVER-9300,235.15.162.72,246.158.60.205,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9301,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Anakin Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9301.els.com,TEST-SERVER-9301,207.186.189.179,39.248.241.185,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,GREEN,SECURITY,01/01/2020
TEST-SERVER-9302,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Clint Barton,Database Apps,Linux,1000001,TEST-SERVER-9302.els.com,TEST-SERVER-9302,240.36.80.248,77.244.69.2,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,B-72,SECURITY,01/01/2020
TEST-SERVER-9303,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Tony Stark,Database Apps,Linux,1000001,TEST-SERVER-9303.els.com,TEST-SERVER-9303,100.114.138.157,11.1.75.158,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9304,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Chewbaca,Database Apps,Linux,1000001,TEST-SERVER-9304.els.com,TEST-SERVER-9304,243.98.175.106,189.22.137.30,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9305,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Rocket,Database Apps,Linux,1000001,TEST-SERVER-9305.els.com,TEST-SERVER-9305,12.253.220.139,207.33.8.253,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,GREEN,SECURITY,01/01/2020
TEST-SERVER-9306,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Bruce Baner,Database Apps,Linux,1000001,TEST-SERVER-9306.els.com,TEST-SERVER-9306,157.15.161.5,56.148.49.29,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9307,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Sam Wilson,Database Apps,Linux,1000001,TEST-SERVER-9307.els.com,TEST-SERVER-9307,218.11.119.224,252.18.125.105,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,B-72,SECURITY,01/01/2020
TEST-SERVER-9308,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Chewbaca,Database Apps,Linux,1000001,TEST-SERVER-9308.els.com,TEST-SERVER-9308,4.22.50.205,4.24.85.170,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9309,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Nick Fury,Database Apps,Linux,1000001,TEST-SERVER-9309.els.com,TEST-SERVER-9309,30.26.58.65,43.52.186.143,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9310,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Nebula,Database Apps,Linux,1000001,TEST-SERVER-9310.els.com,TEST-SERVER-9310,140.141.142.52,180.174.182.30,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9311,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Luke Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9311.els.com,TEST-SERVER-9311,84.85.31.156,175.56.99.157,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,B-72,SECURITY,01/01/2020
TEST-SERVER-9312,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Sam Wilson,Database Apps,Linux,1000001,TEST-SERVER-9312.els.com,TEST-SERVER-9312,103.254.133.239,68.134.156.176,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9313,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Luke Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9313.els.com,TEST-SERVER-9313,214.13.47.181,217.180.185.187,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9314,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Groot,Database Apps,Linux,1000001,TEST-SERVER-9314.els.com,TEST-SERVER-9314,139.50.149.202,165.48.23.208,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9315,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Sam Wilson,Database Apps,Linux,1000001,TEST-SERVER-9315.els.com,TEST-SERVER-9315,83.201.44.93,133.13.57.206,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9316,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Pepper Pots,Database Apps,Linux,1000001,TEST-SERVER-9316.els.com,TEST-SERVER-9316,78.184.191.218,129.74.50.112,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9317,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Chewbaca,Database Apps,Linux,1000001,TEST-SERVER-9317.els.com,TEST-SERVER-9317,43.34.221.122,92.145.57.145,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9318,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Tony Stark,Database Apps,Linux,1000001,TEST-SERVER-9318.els.com,TEST-SERVER-9318,171.73.229.86,105.175.201.29,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9319,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Sam Wilson,Database Apps,Linux,1000001,TEST-SERVER-9319.els.com,TEST-SERVER-9319,171.8.88.173,74.143.119.98,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9320,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Nick Fury,Database Apps,Linux,1000001,TEST-SERVER-9320.els.com,TEST-SERVER-9320,58.194.213.10,97.250.74.52,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9321,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Luke Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9321.els.com,TEST-SERVER-9321,86.2.124.176,88.173.171.88,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9322,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Luke Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9322.els.com,TEST-SERVER-9322,55.233.155.171,114.14.0.105,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9323,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Groot,Database Apps,Linux,1000001,TEST-SERVER-9323.els.com,TEST-SERVER-9323,20.190.121.105,50.101.170.151,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9324,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Pepper Pots,Database Apps,Linux,1000001,TEST-SERVER-9324.els.com,TEST-SERVER-9324,196.61.7.190,17.164.43.179,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9325,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Clint Barton,Database Apps,Linux,1000001,TEST-SERVER-9325.els.com,TEST-SERVER-9325,36.140.204.63,212.123.248.202,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9326,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Rocket,Database Apps,Linux,1000001,TEST-SERVER-9326.els.com,TEST-SERVER-9326,228.109.100.37,230.23.147.182,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9327,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Anakin Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9327.els.com,TEST-SERVER-9327,187.33.163.209,224.134.48.221,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9328,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Clint Barton,Database Apps,Linux,1000001,TEST-SERVER-9328.els.com,TEST-SERVER-9328,140.172.155.203,244.155.46.176,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,ORANGE,SECURITY,01/01/2020
TEST-SERVER-9329,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Chewbaca,Database Apps,Linux,1000001,TEST-SERVER-9329.els.com,TEST-SERVER-9329,194.250.201.35,216.240.253.89,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,SILAS,sasvprc02,GREY,SECURITY,01/01/2020
TEST-SERVER-9330,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Rick,Database Apps,Linux,1000001,TEST-SERVER-9330.els.com,TEST-SERVER-9330,244.236.12.137,109.206.58.78,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,PURPLE,SECURITY,01/01/2020
TEST-SERVER-9331,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Groot,Database Apps,Linux,1000001,TEST-SERVER-9331.els.com,TEST-SERVER-9331,24.123.150.147,156.25.166.58,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,TEMPE,sasvprc02,YELLOW,SECURITY,01/01/2020
TEST-SERVER-9332,OI-AAA0001,Deployed,LOB Ready,TEST,SUPPORT SERVER,Anakin Skywalker,Database Apps,Linux,1000001,TEST-SERVER-9332.els.com,TEST-SERVER-9332,234.194.83.195,111.184.52.8,OpenSuse Leap 15,1.0.30.7,YES,0,OK,MIDDLEWARE,OXMORE,sasvprc02,GREY,SECURITY,01/01/2020
